id,name,created_at,updated_at,9h00 - A,9h00 - B,9h00 - C,9h00 - D,10h30 - A,10h30 - B,10h30 - C,10h30 - D,13h00 - A,13h00 - B,13h00 - C,13h00 - D,14h30 - A,14h30 - B,Identifiant de l'élément,Dernière mise à jour
11333389808,2026-02-21 15:28:24,2026-02-21T15:28:25Z,2026-02-21T15:28:25Z,,,,,,,,,,,,,,,11333389808,2026-02-21 15:28:25 UTC
11333412600,2026-02-21 15:28:31,2026-02-21T15:28:32Z,2026-02-21T15:28:32Z,,,Présentation claire des 3 acteurs de la RIUSC,Le son et la présentation des participants,,,,,,,,,,,11333412600,2026-02-21 15:28:32 UTC
11333401192,2026-02-21 15:28:55,2026-02-21T15:28:56Z,2026-02-21T15:28:56Z,,,Merci pour le son,,,,,,,,,,,,11333401192,2026-02-21 15:28:56 UTC
11333406075,2026-02-21 15:29:18,2026-02-21T15:29:19Z,2026-02-21T15:29:19Z,,,,,,,Explique bien les rôles de chaque organisme partenaire,Aucun,,,,,,,11333406075,2026-02-21 15:29:19 UTC
11333428503,2026-02-21 15:34:33,2026-02-21T15:34:34Z,2026-02-21T15:34:34Z,,,Clarté de l’information,"Choix de la salle de formation, beaucoup de bruit ambiant qui dérange ou diminue la qualité sonore des présentateurs",,,,,,,,,,,11333428503,2026-02-21 15:34:34 UTC
11333419944,2026-02-21 15:41:34,2026-02-21T15:41:35Z,2026-02-21T15:41:35Z,,,Malgré un organisme assez nouveau bonne connaissance,,,,,,,,,,,,11333419944,2026-02-21 15:41:35 UTC
11333475937,2026-02-21 16:08:42,2026-02-21T16:08:43Z,2026-02-21T16:08:43Z,,,,,,,,,,,Clarifie les procédures de déploiement,-,,,11333475937,2026-02-21 16:08:43 UTC
11333663092,2026-02-21 17:59:18,2026-02-21T17:59:20Z,2026-02-21T17:59:20Z,,,,,,,Bon exemple,,,,,,,,11333663092,2026-02-21 17:59:20 UTC
11333870747,2026-02-21 20:01:41,2026-02-21T20:01:43Z,2026-02-21T20:01:43Z,,,,,,,,,,,,Faire attention aux gens qui parlent derrière!,,,11333870747,2026-02-21 20:01:43 UTC
11333960620,2026-02-21 20:58:10,2026-02-21T20:58:11Z,2026-02-21T20:58:11Z,,,La qualité des explications sont claires afin d’atteindre les objectifs,Aucun,,,,,,,,,,,11333960620,2026-02-21 20:58:11 UTC
11333968315,2026-02-21 20:59:52,2026-02-21T20:59:53Z,2026-02-21T20:59:53Z,,,,,,,Chaques intervenants nous a très bien expliqué le rôle de chaque organisation,Aucun,,,,,,,11333968315,2026-02-21 20:59:53 UTC
11333968593,2026-02-21 21:00:48,2026-02-21T21:00:49Z,2026-02-21T21:00:49Z,,,,,,,,,,,Les exemples et mises en situations aide beaucoup à com De notre rôle,Rien,,,11333968593,2026-02-21 21:00:49 UTC
11334424498,2026-02-22 03:00:59,2026-02-22T03:01:01Z,2026-02-22T03:01:01Z,,,,,,,Bon exemple,,,,,,,,11334424498,2026-02-22 03:01:01 UTC
11334441727,2026-02-22 03:08:07,2026-02-22T03:08:08Z,2026-02-22T03:08:08Z,,,,,,,,,,,Beaucoup d’interactions et d’exemples,"Pour l’exercice d’interaction avec un sinistré, je le donnerais en exemple et vue qu’il y a plusieurs formateurs, je pense que des simulations par équipes avec les formateurs dans le rôle des sinistrés et nous qui essayons de bien interagir serait plus efficace et plus formateur.",,,11334441727,2026-02-22 03:08:08 UTC
11334435986,2026-02-22 03:09:12,2026-02-22T03:09:13Z,2026-02-22T03:09:13Z,,,,,,,,,,,,,,,11334435986,2026-02-22 03:09:13 UTC
11336196851,Ajouter élément,2026-02-22T19:18:24Z,2026-02-22T19:18:24Z,0,0,0,5,0,0,5,0,5,5,0,0,5,5,11336196851,2026-02-22 19:18:24 UTC
11336346608,2026-02-22 20:45:30,2026-02-22T20:45:32Z,2026-02-22T20:45:32Z,,,,,,,,,,,,,,,11336346608,2026-02-22 20:45:32 UTC
11336351875,2026-02-22 20:46:45,2026-02-22T20:46:46Z,2026-02-22T20:46:46Z,,,,,,,,,,,,,,,11336351875,2026-02-22 20:46:46 UTC
11336358814,Ajouter élément,2026-02-22T20:50:23Z,2026-02-22T20:50:23Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11336358814,2026-02-22 20:50:23 UTC
11336363670,Ajouter élément,2026-02-22T20:51:18Z,2026-02-22T20:51:18Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11336363670,2026-02-22 20:51:18 UTC
11336543979,Ajouter élément,2026-02-22T22:13:57Z,2026-02-22T22:13:57Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11336543979,2026-02-22 22:13:57 UTC
11341774296,2026-02-23 15:38:34,2026-02-23T15:38:36Z,2026-02-23T15:38:36Z,,,Aides visuelles adaptées et formateurs bien préparé,"Au début, le son n'était pas au top. Plus facile à suivre et entendre avec le micro",,,,,,,,,,,11341774296,2026-02-23 15:38:36 UTC
11343106862,Ajouter élément,2026-02-23T17:15:46Z,2026-02-23T17:15:46Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11343106862,2026-02-23 17:15:46 UTC
11508435618,2026-03-14 14:41:09,2026-03-14T14:41:11Z,2026-03-14T14:41:11Z,,,,,,,,,,,,,,,11508435618,2026-03-14 14:41:11 UTC
11508450206,2026-03-14 14:42:13,2026-03-14T14:42:15Z,2026-03-14T14:42:15Z,,,Superbe énergie.,Rien pour l’instant.,,,L’énergie reste à un excellent niveau.,Toujours rien.,,,,,,,11508450206,2026-03-14 14:42:15 UTC
11508457887,2026-03-14 14:42:38,2026-03-14T14:42:40Z,2026-03-14T14:42:40Z,,,,,,,Très bien expliqué bonne  synergie  entre les 3 présentateurs,Avoir un support visuel pour expliquer certaines situations,,,,,,,11508457887,2026-03-14 14:42:40 UTC
11508452390,2026-03-14 14:47:44,2026-03-14T14:47:45Z,2026-03-14T14:47:45Z,,,clair et concis,aucun,,,,,,,,,,,11508452390,2026-03-14 14:47:45 UTC
11508453810,2026-03-14 14:48:20,2026-03-14T14:48:21Z,2026-03-14T14:48:21Z,,,Bon présentateur,,,,,,,,,,,,11508453810,2026-03-14 14:48:21 UTC
11508462317,2026-03-14 14:48:44,2026-03-14T14:48:45Z,2026-03-14T14:48:45Z,,,,,,,Bonne utilisation des outils numériques ( 3 écrans pour faciliter la lecture) bonne synchronisation des intervenants,Prévoire des photos de cas de situation pour accrocher l’auditoire.,,,,,,,11508462317,2026-03-14 14:48:45 UTC
11508454190,2026-03-14 14:49:05,2026-03-14T14:49:06Z,2026-03-14T14:49:06Z,,,,,,,,,,,,,,,11508454190,2026-03-14 14:49:06 UTC
11508448979,2026-03-14 14:48:14,2026-03-14T14:49:25Z,2026-03-14T14:49:25Z,,,La parfaite communication,Rien à signaler,,,,,,,,,,,11508448979,2026-03-14 14:49:25 UTC
11508468235,2026-03-14 14:53:03,2026-03-14T14:53:04Z,2026-03-14T14:53:04Z,,,,,,,,,,,,,,,11508468235,2026-03-14 14:53:04 UTC
11508477807,2026-03-14 14:53:10,2026-03-14T14:53:11Z,2026-03-14T14:53:11Z,,,,,,,,,,,,,,,11508477807,2026-03-14 14:53:11 UTC
11508453148,2026-03-14 14:53:27,2026-03-14T14:53:28Z,2026-03-14T14:53:28Z,,,,,,,,,,,,,,,11508453148,2026-03-14 14:53:28 UTC
11508461239,2026-03-14 14:53:27,2026-03-14T14:53:29Z,2026-03-14T14:53:29Z,,,Présentation et information très claire,,,,,,,,,,,,11508461239,2026-03-14 14:53:29 UTC
11508453577,2026-03-14 14:53:32,2026-03-14T14:53:33Z,2026-03-14T14:53:33Z,,,,,,,Très bien présenté,,,,,,,,11508453577,2026-03-14 14:53:33 UTC
11508453532,2026-03-14 14:53:52,2026-03-14T14:53:54Z,2026-03-14T14:53:54Z,,,,,,,,,,,,,,,11508453532,2026-03-14 14:53:54 UTC
11508454929,2026-03-14 14:54:07,2026-03-14T14:54:08Z,2026-03-14T14:54:08Z,,,,,,,,,,,,,,,11508454929,2026-03-14 14:54:08 UTC
11508631631,2026-03-14 16:24:11,2026-03-14T16:24:12Z,2026-03-14T16:24:12Z,,,,,,,,,,,,,,,11508631631,2026-03-14 16:24:12 UTC
11508633722,2026-03-14 16:27:16,2026-03-14T16:27:18Z,2026-03-14T16:27:18Z,,,Explique bien les objectifs de la riusc et le rôle des réservistes. Bonne introduction. Présentation dynamique.,Sera pertinent d’avoir accès à cette formation sur le portail de la riusc pour si référé au besoin,,,,,,,,,,,11508633722,2026-03-14 16:27:18 UTC
11508658726,2026-03-14 16:35:50,2026-03-14T16:35:52Z,2026-03-14T16:35:52Z,,,,,,,,,,,,,,,11508658726,2026-03-14 16:35:52 UTC
11508653383,2026-03-14 16:36:08,2026-03-14T16:36:09Z,2026-03-14T16:36:09Z,,,,,,,clair et précis,ajout de video,,,,,,,11508653383,2026-03-14 16:36:09 UTC
11508646174,2026-03-14 16:36:58,2026-03-14T16:36:59Z,2026-03-14T16:36:59Z,,,,,,,,,,,,,,,11508646174,2026-03-14 16:36:59 UTC
11508668053,2026-03-14 16:54:36,2026-03-14T16:54:38Z,2026-03-14T16:54:38Z,,,,,,,,,,,,,,,11508668053,2026-03-14 16:54:38 UTC
11508672246,2026-03-14 16:55:00,2026-03-14T16:55:01Z,2026-03-14T16:55:01Z,,,,,,,,,,,,,,,11508672246,2026-03-14 16:55:01 UTC
11508895079,2026-03-14 19:00:22,2026-03-14T19:00:24Z,2026-03-14T19:00:24Z,,,,,,,,,,,Très bons presentateurs,,,,11508895079,2026-03-14 19:00:24 UTC
11508891970,2026-03-14 19:02:34,2026-03-14T19:02:36Z,2026-03-14T19:02:36Z,,,,,,,,,,,Bon niveau d’intensité.,Rien.,,,11508891970,2026-03-14 19:02:36 UTC
11508890174,2026-03-14 19:02:52,2026-03-14T19:02:54Z,2026-03-14T19:02:54Z,,,,,,,,,,,Les explications,Ras,,,11508890174,2026-03-14 19:02:54 UTC
11508893682,2026-03-14 19:03:18,2026-03-14T19:03:20Z,2026-03-14T19:03:20Z,,,,,,,,,,,Beaucoup d’exemples pratiques,,,,11508893682,2026-03-14 19:03:20 UTC
11508890321,2026-03-14 19:03:38,2026-03-14T19:03:40Z,2026-03-14T19:03:40Z,,,,,,,,,,,"Interactif, exercices pratiques, présentations claires",,,,11508890321,2026-03-14 19:03:40 UTC
11508882559,2026-03-14 19:03:56,2026-03-14T19:03:58Z,2026-03-14T19:03:58Z,,,,,,,,,,,execellent survol,rien,,,11508882559,2026-03-14 19:03:58 UTC
11508888954,2026-03-14 19:04:36,2026-03-14T19:04:37Z,2026-03-14T19:04:37Z,,,"Explications très claires, rôles de chaque organisme bien défini, très éclairant.",,,,,,,,,,,,11508888954,2026-03-14 19:04:37 UTC
11508884731,2026-03-14 19:05:26,2026-03-14T19:05:28Z,2026-03-14T19:05:28Z,,,Présence de plusieurs intervenants,Audio,,,Présence de plusieurs intervenants,Audio,,,,,,,11508884731,2026-03-14 19:05:28 UTC
11508894364,2026-03-14 19:07:07,2026-03-14T19:07:08Z,2026-03-14T19:07:08Z,,,,,,,"Rôles bien clarifiés, importance du travail d’équipe bien expliqué","Il serait intéressant, en parlant des chefs d’équipe vs des bénévoles, de mentionner que des chefs d’équipe sont présents dans l’audience et peut-être même de les présenter/nommer.",,,,,,,11508894364,2026-03-14 19:07:08 UTC
11508925550,2026-03-14 19:16:30,2026-03-14T19:16:32Z,2026-03-14T19:16:32Z,,,,,,,,,,,,,,,11508925550,2026-03-14 19:16:32 UTC
11508935222,2026-03-14 19:20:16,2026-03-14T19:20:17Z,2026-03-14T19:20:17Z,,,J’apprécie bien la communication,Rien à signaler,,,,,,,,,,,11508935222,2026-03-14 19:20:17 UTC
11508932366,2026-03-14 19:21:23,2026-03-14T19:21:24Z,2026-03-14T19:21:24Z,,,Collaboration entre les organismes,N/A,,,,,,,,,,,11508932366,2026-03-14 19:21:24 UTC
11508920777,2026-03-14 19:25:43,2026-03-14T19:25:45Z,2026-03-14T19:25:45Z,,,,Information est une répétition du cahier et ne prépare en rien à être réserviste,,,,,,,,,,,11508920777,2026-03-14 19:25:45 UTC
11509002677,2026-03-14 20:25:03,2026-03-14T20:25:04Z,2026-03-14T20:25:04Z,,,,,,,Formation interactive,,,,Bon positionnement de la formation,,,,11509002677,2026-03-14 20:25:04 UTC
11509025933,2026-03-14 20:40:04,2026-03-14T20:40:06Z,2026-03-14T20:40:06Z,,,,,,,,,,,,,,,11509025933,2026-03-14 20:40:06 UTC
11509025938,2026-03-14 20:40:23,2026-03-14T20:40:25Z,2026-03-14T20:40:25Z,,,,,,,,,,,,,,,11509025938,2026-03-14 20:40:25 UTC
11509209960,2026-03-14 23:10:16,2026-03-14T23:10:18Z,2026-03-14T23:10:18Z,,,Très clair et efficace.,,,,Bien expliqué,,,,Très clair,Donner encore plus d'exemples concrets et variés,,,11509209960,2026-03-14 23:10:18 UTC
11509221410,2026-03-14 23:37:19,2026-03-14T23:37:21Z,2026-03-14T23:37:21Z,,,,,,,,,,,Trop long et trop en détail  profondeur pas nécessaire,Allez à l’essentiel seulement,,,11509221410,2026-03-14 23:37:21 UTC
11509226735,2026-03-14 23:39:07,2026-03-14T23:39:08Z,2026-03-14T23:39:08Z,,,Clarté,,,,,,,,,,,,11509226735,2026-03-14 23:39:08 UTC
11509226938,2026-03-14 23:41:35,2026-03-14T23:41:36Z,2026-03-14T23:41:36Z,,,,,,,,,,,,,,,11509226938,2026-03-14 23:41:36 UTC
11509260186,2026-03-15 00:06:51,2026-03-15T00:06:53Z,2026-03-15T00:06:53Z,,,,,,,,,,,,,,,11509260186,2026-03-15 00:06:53 UTC
11509335265,2026-03-15 01:35:44,2026-03-15T01:35:46Z,2026-03-15T01:35:46Z,,,Temps perdu dans le contexte ou a eu a faire la formation préalable,Juste retirer ce point ou en faire un 5 minutes d'intro,,,,,,,,,,,11509335265,2026-03-15 01:35:46 UTC
11509332962,2026-03-15 01:37:40,2026-03-15T01:37:42Z,2026-03-15T01:37:42Z,,,,,,,Méchant temps perdu! On avais déja tout vu ça dans le document et la formation préalable,Il n'y a aucun intéret a savoir comment vous vous organisez en haut. Le but est de faire de nous de bons helpers,,,,,,,11509332962,2026-03-15 01:37:42 UTC
11509333104,2026-03-15 01:39:42,2026-03-15T01:39:44Z,2026-03-15T01:39:44Z,,,,,,,,,,,Aucun,Réduire en 10 minutes. Pourquoi nous expliquer le rôle de la croix rouge qui n'est pas le nôtre?  Le message important : si vous faite façe à de la détresse : référer a votre responsable,,,11509333104,2026-03-15 01:39:44 UTC
11509351535,2026-03-15 01:43:25,2026-03-15T01:44:06Z,2026-03-15T01:44:06Z,,,,,,,,,,,,,,,11509351535,2026-03-15 01:44:06 UTC
11510409832,2026-03-15 12:41:58,2026-03-15T12:42:00Z,2026-03-15T12:42:00Z,,,Expérience des presentateurs,Son,,,Formateurs,Son,,,,,,,11510409832,2026-03-15 12:42:00 UTC
11510416648,2026-03-15 12:43:05,2026-03-15T12:43:08Z,2026-03-15T12:43:08Z,,,,,,,,,,,Formateurs,Son,,,11510416648,2026-03-15 12:43:08 UTC
11510432613,2026-03-15 12:45:07,2026-03-15T12:45:09Z,2026-03-15T12:45:09Z,,,,,,,,,,,,,,,11510432613,2026-03-15 12:45:09 UTC
11510417263,2026-03-15 12:45:09,2026-03-15T12:45:10Z,2026-03-15T12:45:10Z,,,Personne très agréable et bonne explication,Pas pour instant,,,,,,,,,,,11510417263,2026-03-15 12:45:10 UTC
11510428960,2026-03-15 12:47:53,2026-03-15T12:47:55Z,2026-03-15T12:47:55Z,,,,,,,,,,,,,,,11510428960,2026-03-15 12:47:55 UTC
11510417664,Ajouter élément,2026-03-15T12:49:00Z,2026-03-15T12:49:00Z,0,0,5,5,5,5,5,0,5,5,0,5,5,5,11510417664,2026-03-15 12:49:00 UTC
11510435739,2026-03-15 13:00:55,2026-03-15T13:00:57Z,2026-03-15T13:00:57Z,,,,,,,,,,,,,,,11510435739,2026-03-15 13:00:57 UTC
11510437801,2026-03-15 13:03:07,2026-03-15T13:03:09Z,2026-03-15T13:03:09Z,,,,,,,,,,,,,,,11510437801,2026-03-15 13:03:09 UTC
11510456353,2026-03-15 13:03:09,2026-03-15T13:03:11Z,2026-03-15T13:03:11Z,,,,,,,,,,,,,,,11510456353,2026-03-15 13:03:11 UTC
11510907200,Ajouter élément,2026-03-15T15:55:51Z,2026-03-15T15:55:51Z,4,3,0,0,0,0,0,3,0,0,4,0,0,0,11510907200,2026-03-15 15:55:51 UTC
11510907727,Ajouter élément,2026-03-15T15:56:40Z,2026-03-15T15:56:40Z,0,0,3,0,4,3,0,0,0,0,0,4,0,0,11510907727,2026-03-15 15:56:40 UTC
11510966388,Ajouter élément,2026-03-15T16:14:23Z,2026-03-15T16:14:23Z,4,5,0,0,0,0,5,0,0,0,0,0,5,5,11510966388,2026-03-15 16:14:23 UTC
11510974793,2026-03-15 16:18:17,2026-03-15T16:18:19Z,2026-03-15T16:18:19Z,,,,,,,,,,,,,,,11510974793,2026-03-15 16:18:19 UTC
11511009106,2026-03-15 16:39:06,2026-03-15T16:39:08Z,2026-03-15T16:39:08Z,,,,,,,,,,,,,,,11511009106,2026-03-15 16:39:08 UTC
11511009084,2026-03-15 16:39:12,2026-03-15T16:39:14Z,2026-03-15T16:39:14Z,,,,,,,,,,,La compréhension de ce que vit un sinistrée,"Beaucoup d’information que nous devons pas faire, mais pas beaucoup d’outils concrets pour nous aider dans le savoir-faire",,,11511009084,2026-03-15 16:39:14 UTC
11511014761,2026-03-15 16:41:46,2026-03-15T16:41:49Z,2026-03-15T16:41:49Z,,,,,,,,,,,Comprendre comment se sent une personne sinistrée,J’aurais aimé avoir plus du concret pour me permettre de faire face à des situations plus stressante avec des personnes sinistrées,,,11511014761,2026-03-15 16:41:49 UTC
11511006327,2026-03-15 16:42:35,2026-03-15T16:42:38Z,2026-03-15T16:42:38Z,,,,,,,Franchement vous êtes très interessant,Avenir,,,,,,,11511006327,2026-03-15 16:42:38 UTC
11511007728,2026-03-15 16:42:56,2026-03-15T16:43:22Z,2026-03-15T16:43:22Z,,,,,,,,,,,,,,,11511007728,2026-03-15 16:43:22 UTC
11510999260,2026-03-15 16:43:30,2026-03-15T16:43:31Z,2026-03-15T16:43:31Z,,,Preparation,,,,,,,,,,,,11510999260,2026-03-15 16:43:31 UTC
11511007847,2026-03-15 16:43:37,2026-03-15T16:43:39Z,2026-03-15T16:43:39Z,,,,,,,,,,,Deus personne très intéressantes,Continuer votre beau travail,,,11511007847,2026-03-15 16:43:39 UTC
11511007872,2026-03-15 16:44:24,2026-03-15T16:44:27Z,2026-03-15T16:44:27Z,,,,,,,,,,,,,,,11511007872,2026-03-15 16:44:27 UTC
11511017085,2026-03-15 16:55:04,2026-03-15T16:55:05Z,2026-03-15T16:55:05Z,,,,,,,Bonnes explications,Plus d implication,,,,,,,11511017085,2026-03-15 16:55:05 UTC
11511025392,Ajouter élément,2026-03-15T16:57:27Z,2026-03-15T16:57:27Z,0,0,4,0,4,4,0,0,0,0,0,4,0,0,11511025392,2026-03-15 16:57:27 UTC
11511185725,Ajouter élément,2026-03-15T18:21:35Z,2026-03-15T18:21:35Z,5,4,4,4,4,4,0,4,4,4,5,4,0,0,11511185725,2026-03-15 18:21:35 UTC
11511172063,Ajouter élément,2026-03-15T18:21:55Z,2026-03-15T18:21:55Z,0,0,4,4,4,4,4,0,4,4,0,4,4,4,11511172063,2026-03-15 18:21:55 UTC
11511162462,Ajouter élément,2026-03-15T18:22:11Z,2026-03-15T18:22:11Z,0,0,0,4,0,0,4,0,4,4,0,0,4,4,11511162462,2026-03-15 18:22:11 UTC
11511162721,Ajouter élément,2026-03-15T18:22:34Z,2026-03-15T18:22:34Z,0,0,0,0,0,0,4,0,0,0,0,0,4,4,11511162721,2026-03-15 18:22:34 UTC
11511166814,2026-03-15 18:24:28,2026-03-15T18:24:30Z,2026-03-15T18:24:30Z,,,,,,,,,,,,,,,11511166814,2026-03-15 18:24:30 UTC
11511194995,Ajouter élément,2026-03-15T18:24:34Z,2026-03-15T18:24:34Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511194995,2026-03-15 18:24:34 UTC
11511166836,2026-03-15 18:24:48,2026-03-15T18:24:50Z,2026-03-15T18:24:50Z,,,,,,,,,,,,,,,11511166836,2026-03-15 18:24:50 UTC
11511181675,2026-03-15 18:24:58,2026-03-15T18:25:00Z,2026-03-15T18:25:00Z,,,,,,,,,,,,,,,11511181675,2026-03-15 18:25:00 UTC
11511174555,2026-03-15 18:25:12,2026-03-15T18:25:14Z,2026-03-15T18:25:14Z,,,,,,,,,,,,,,,11511174555,2026-03-15 18:25:14 UTC
11511196943,Ajouter élément,2026-03-15T18:25:18Z,2026-03-15T18:25:18Z,0,0,5,0,5,5,0,0,0,0,0,5,0,0,11511196943,2026-03-15 18:25:18 UTC
11511186997,2026-03-15 18:25:23,2026-03-15T18:25:24Z,2026-03-15T18:25:24Z,,,,,,,,,,,,,,,11511186997,2026-03-15 18:25:24 UTC
11511192376,Ajouter élément,2026-03-15T18:25:58Z,2026-03-15T18:25:58Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11511192376,2026-03-15 18:25:58 UTC
11511192214,Ajouter élément,2026-03-15T18:26:22Z,2026-03-15T18:26:22Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511192214,2026-03-15 18:26:22 UTC
11511174679,Ajouter élément,2026-03-15T18:28:02Z,2026-03-15T18:28:02Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11511174679,2026-03-15 18:28:02 UTC
11511317204,Ajouter élément,2026-03-15T19:39:55Z,2026-03-15T19:39:55Z,0,0,0,3,0,0,0,0,4,3,0,0,0,0,11511317204,2026-03-15 19:39:55 UTC
11511334368,Ajouter élément,2026-03-15T19:51:56Z,2026-03-15T19:51:56Z,4,4,5,5,5,5,4,4,4,5,4,5,4,4,11511334368,2026-03-15 19:51:56 UTC
11511340984,2026-03-15 19:52:03,2026-03-15T19:52:04Z,2026-03-15T19:52:04Z,,,,,,,,,,,,,,,11511340984,2026-03-15 19:52:04 UTC
11511331013,Ajouter élément,2026-03-15T19:52:33Z,2026-03-15T19:52:33Z,4,4,0,0,0,0,0,4,0,0,4,0,0,0,11511331013,2026-03-15 19:52:33 UTC
11511340809,Ajouter élément,2026-03-15T19:52:43Z,2026-03-15T19:52:43Z,0,0,5,5,5,5,5,0,5,5,0,5,5,5,11511340809,2026-03-15 19:52:43 UTC
11511334812,Ajouter élément,2026-03-15T19:52:59Z,2026-03-15T19:52:59Z,0,0,5,0,5,5,0,0,0,0,0,5,0,0,11511334812,2026-03-15 19:52:59 UTC
11511347417,Ajouter élément,2026-03-15T19:53:02Z,2026-03-15T19:53:02Z,0,0,0,4,0,0,0,0,4,4,0,0,0,0,11511347417,2026-03-15 19:53:02 UTC
11511357406,Ajouter élément,2026-03-15T19:53:36Z,2026-03-15T19:53:36Z,0,0,0,4,0,0,5,0,5,4,0,0,5,5,11511357406,2026-03-15 19:53:36 UTC
11511349902,Ajouter élément,2026-03-15T19:54:00Z,2026-03-15T19:54:00Z,4,4,5,4,5,5,5,4,4,4,4,5,5,5,11511349902,2026-03-15 19:54:00 UTC
11511363594,Ajouter élément,2026-03-15T19:54:18Z,2026-03-15T19:54:18Z,0,0,0,5,0,0,5,0,5,5,0,0,5,5,11511363594,2026-03-15 19:54:18 UTC
11511348195,2026-03-15 19:54:25,2026-03-15T19:54:26Z,2026-03-15T19:54:26Z,,,,,,,,,,,,,,,11511348195,2026-03-15 19:54:26 UTC
11511352277,Ajouter élément,2026-03-15T19:54:41Z,2026-03-15T19:54:41Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511352277,2026-03-15 19:54:41 UTC
11511352371,Ajouter élément,2026-03-15T19:54:42Z,2026-03-15T19:54:42Z,0,0,0,0,0,0,4,0,0,0,0,0,4,4,11511352371,2026-03-15 19:54:42 UTC
11511358149,Ajouter élément,2026-03-15T19:55:10Z,2026-03-15T19:55:10Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11511358149,2026-03-15 19:55:10 UTC
11511361951,Ajouter élément,2026-03-15T19:55:19Z,2026-03-15T19:55:19Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511361951,2026-03-15 19:55:19 UTC
11511348663,Ajouter élément,2026-03-15T19:55:22Z,2026-03-15T19:55:22Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511348663,2026-03-15 19:55:22 UTC
11511360125,Ajouter élément,2026-03-15T19:55:30Z,2026-03-15T19:55:30Z,0,0,5,5,5,5,5,0,5,5,0,5,5,5,11511360125,2026-03-15 19:55:30 UTC
11511358138,Ajouter élément,2026-03-15T19:55:31Z,2026-03-15T19:55:31Z,0,0,5,0,5,5,0,0,0,0,0,5,0,0,11511358138,2026-03-15 19:55:31 UTC
11511364408,Ajouter élément,2026-03-15T19:55:32Z,2026-03-15T19:55:32Z,0,0,5,0,5,5,0,0,0,0,0,5,0,0,11511364408,2026-03-15 19:55:32 UTC
11511364439,Ajouter élément,2026-03-15T19:55:41Z,2026-03-15T19:55:41Z,0,0,0,5,0,0,0,0,5,5,0,0,0,0,11511364439,2026-03-15 19:55:41 UTC
11511355008,Ajouter élément,2026-03-15T19:55:48Z,2026-03-15T19:55:48Z,0,0,0,5,0,0,0,0,5,5,0,0,0,0,11511355008,2026-03-15 19:55:48 UTC
11511364347,Ajouter élément,2026-03-15T19:56:07Z,2026-03-15T19:56:07Z,5,5,5,5,5,5,5,5,5,5,5,5,5,5,11511364347,2026-03-15 19:56:07 UTC
11511358422,Ajouter élément,2026-03-15T19:56:26Z,2026-03-15T19:56:26Z,0,0,0,0,0,0,4,0,0,0,0,0,5,4,11511358422,2026-03-15 19:56:26 UTC
11511350887,Ajouter élément,2026-03-15T19:57:12Z,2026-03-15T19:57:12Z,0,0,0,5,0,0,0,0,5,5,0,0,0,0,11511350887,2026-03-15 19:57:12 UTC
11511355203,Ajouter élément,2026-03-15T19:57:17Z,2026-03-15T19:57:17Z,0,0,0,2,0,0,4,0,3,2,0,0,5,4,11511355203,2026-03-15 19:57:17 UTC
11511360542,Ajouter élément,2026-03-15T19:57:53Z,2026-03-15T19:57:53Z,0,0,0,5,0,0,0,0,5,5,0,0,0,0,11511360542,2026-03-15 19:57:53 UTC
11511377520,Ajouter élément,2026-03-15T19:59:49Z,2026-03-15T19:59:49Z,0,0,5,0,5,5,0,0,0,0,0,5,0,0,11511377520,2026-03-15 19:59:49 UTC
11511376418,Ajouter élément,2026-03-15T19:59:52Z,2026-03-15T19:59:52Z,5,5,5,3,5,5,5,5,5,3,5,5,5,5,11511376418,2026-03-15 19:59:52 UTC
11511373736,Ajouter élément,2026-03-15T20:00:11Z,2026-03-15T20:00:11Z,5,5,0,0,0,0,0,5,0,0,5,0,0,0,11511373736,2026-03-15 20:00:11 UTC
11511375165,Ajouter élément,2026-03-15T20:00:49Z,2026-03-15T20:00:49Z,0,0,5,5,5,5,5,0,5,5,0,5,5,5,11511375165,2026-03-15 20:00:49 UTC
11511389652,Ajouter élément,2026-03-15T20:01:11Z,2026-03-15T20:01:11Z,0,0,0,5,0,0,0,0,5,5,0,0,0,0,11511389652,2026-03-15 20:01:11 UTC
11511376312,Ajouter élément,2026-03-15T20:01:32Z,2026-03-15T20:01:32Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11511376312,2026-03-15 20:01:32 UTC
11511603120,Ajouter élément,2026-03-15T21:35:40Z,2026-03-15T21:35:40Z,0,0,0,0,0,0,5,0,0,0,0,0,5,5,11511603120,2026-03-15 21:35:40 UTC
